,EIIE,OLMAR,PAMR,RMR,UBAH,UCRP,BTC-hold
2020-10-12,1.17942,7.70874e-13,5.66808e-17,1.04288e-12,1.57454,1.47846,1.60193
2020-10-13,1.16755,6.86185e-13,4.78715e-17,9.33501e-13,1.56246,1.46363,1.58697
2020-10-14,1.15291,5.82634e-13,4.25482e-17,8.1081e-13,1.54505,1.44214,1.5866
2020-10-15,1.15236,5.12758e-13,3.69506e-17,7.20957e-13,1.5452,1.44257,1.59872
2020-10-16,1.11713,4.55472e-13,3.23333e-17,6.30532e-13,1.49661,1.39461,1.5729
2020-10-17,1.12318,4.23326e-13,2.8311e-17,5.81518e-13,1.50183,1.40285,1.57858
2020-10-18,1.14865,3.93127e-13,2.61469e-17,5.29699e-13,1.53314,1.43582,1.59845
2020-10-19,1.1349,3.37706e-13,2.16394e-17,4.61731e-13,1.52313,1.41894,1.63295
2020-10-20,1.10128,2.98024e-13,1.8568e-17,4.14478e-13,1.47683,1.3748,1.65498
2020-10-21,1.14738,2.69772e-13,1.50351e-17,3.64793e-13,1.54956,1.43854,1.77601
2020-10-22,1.18404,2.58674e-13,1.31752e-17,3.4186e-13,1.60708,1.48956,1.80207
2020-10-23,1.18741,2.30958e-13,1.17417e-17,3.06242e-13,1.60779,1.4933,1.79576
2020-10-24,1.199,2.12471e-13,1.01382e-17,2.79367e-13,1.62789,1.50888,1.82197
2020-10-25,1.17986,1.86427e-13,8.67791e-18,2.45676e-13,1.60247,1.48353,1.81045
2020-10-26,1.15833,1.54528e-13,6.83919e-18,1.9535e-13,1.56592,1.44557,1.8137
2020-10-27,1.17228,1.37096e-13,5.77186e-18,1.74711e-13,1.59324,1.46613,1.89485
2020-10-28,1.13129,1.1655e-13,4.57837e-18,1.48544e-13,1.54526,1.41157,1.84346
2020-10-29,1.11083,1.01023e-13,3.96637e-18,1.25765e-13,1.5261,1.38475,1.86977
2020-10-30,1.09365,8.72404e-14,3.33009e-18,1.07785e-13,1.49409,1.35751,1.88428
2020-10-31,1.09177,8.52514e-14,2.91784e-18,1.04032e-13,1.49906,1.35584,1.91636
2020-11-01,1.10784,7.68122e-14,2.50238e-18,9.40285e-14,1.52557,1.38001,1.91226
2020-11-02,1.06162,6.65541e-14,2.05741e-18,8.06919e-14,1.46339,1.32383,1.88279
2020-11-03,1.0465,6.05685e-14,1.68052e-18,7.32671e-14,1.43998,1.30186,1.94867
2020-11-04,1.04169,5.1207e-14,1.42065e-18,6.28971e-14,1.42429,1.28508,1.96542
2020-11-05,1.07579,4.51632e-14,1.20942e-18,5.70768e-14,1.4979,1.3528,2.16635
2020-11-06,1.22469,4.85387e-14,1.23455e-18,5.85869e-14,1.65096,1.49594,2.16495
2020-11-07,1.31124,4.40876e-14,9.88398e-19,5.29336e-14,1.61949,1.46834,2.05911
2020-11-08,1.38344,4.5979e-14,9.53295e-19,5.32464e-14,1.71408,1.55319,2.15038
2020-11-09,1.34882,4.13345e-14,8.90608e-19,4.8005e-14,1.67886,1.52153,2.13
2020-11-10,1.41394,3.98382e-14,8.08698e-19,4.60646e-14,1.75543,1.57717,2.12566
2020-11-11,1.40495,3.42534e-14,7.06866e-19,4.11926e-14,1.73268,1.56469,2.17944
2020-11-12,1.3986,3.11294e-14,6.09696e-19,3.71849e-14,1.71997,1.55723,2.26388
2020-11-13,1.51374,3.16515e-14,5.86344e-19,3.76414e-14,1.85171,1.66041,2.26788
2020-11-14,1.47001,2.92111e-14,5.63022e-19,3.63202e-14,1.81499,1.62951,2.23311
2020-11-15,1.45609,2.58375e-14,4.99379e-19,3.24163e-14,1.7915,1.6035,2.21734
2020-11-16,1.51868,2.27269e-14,4.17751e-19,2.87196e-14,1.86109,1.67113,2.32247
2020-11-17,1.60976,2.21899e-14,3.81977e-19,2.66244e-14,2.01407,1.78636,2.4539
2020-11-18,1.57896,2.06558e-14,3.42046e-19,2.43968e-14,1.98868,1.75659,2.47012
2020-11-19,1.62134,1.87524e-14,2.94339e-19,2.2546e-14,2.06623,1.80936,2.47383
2020-11-20,1.68192,1.70737e-14,2.48791e-19,2.05349e-14,2.13735,1.89047,2.59234
2020-11-21,1.88642,1.57015e-14,2.29036e-19,1.8955e-14,2.29523,2.05285,2.59903
2020-11-22,1.84771,1.58825e-14,2.20757e-19,1.85732e-14,2.25772,2.02013,2.55882
2020-11-23,2.08843,1.6535e-14,2.28883e-19,1.91586e-14,2.49157,2.20991,2.55237
2020-11-24,2.11691,1.58134e-14,2.01891e-19,1.84341e-14,2.58899,2.30157,2.66243
2020-11-25,1.92409,1.37421e-14,1.61155e-19,1.63996e-14,2.3771,2.11886,2.60116
2020-11-26,1.74791,1.19266e-14,1.18897e-19,1.32027e-14,2.16461,1.9233,2.38305
2020-11-27,1.73417,1.19583e-14,1.10031e-19,1.35267e-14,2.17034,1.92268,2.38166
2020-11-28,1.82776,1.16912e-14,1.03191e-19,1.32155e-14,2.29646,2.02766,2.4623
2020-11-29,1.86969,1.09239e-14,9.48014e-20,1.24758e-14,2.36095,2.09384,2.52694
2020-11-30,1.99446,1.06835e-14,9.25308e-20,1.22956e-14,2.54127,2.25321,2.73689
2020-12-01,1.90455,1.02602e-14,7.66092e-20,1.17836e-14,2.37553,2.10778,2.60753
2020-12-02,1.9626,9.73792e-15,7.07115e-20,1.1187e-14,2.47472,2.19285,2.66855
2020-12-03,1.97595,8.82498e-15,6.05931e-20,1.01062e-14,2.49119,2.20871,2.69882
2020-12-04,1.84815,7.35433e-15,5.08504e-20,8.37237e-15,2.28562,2.02711,2.59163
2020-12-05,1.92191,7.2657e-15,4.90452e-20,8.12342e-15,2.4072,2.13376,2.66071
2020-12-06,1.9251,6.51464e-15,4.28833e-20,7.25296e-15,2.42012,2.14639,2.69013
2020-12-07,1.89669,5.73668e-15,3.58637e-20,6.4917e-15,2.3838,2.11382,2.66338
2020-12-08,1.78668,4.68041e-15,2.92643e-20,5.39047e-15,2.2177,1.96721,2.54627
2020-12-09,1.81865,4.34152e-15,2.46119e-20,4.87822e-15,2.2635,2.00843,2.57645
2020-12-10,1.77018,3.79555e-15,2.04522e-20,4.31988e-15,2.19455,1.94734,2.53662
2020-12-11,1.73379,3.38655e-15,1.7552e-20,3.84583e-15,2.14357,1.90214,2.50631
2020-12-12,1.77936,2.97545e-15,1.53949e-20,3.39996e-15,2.21583,1.96401,2.61361
2020-12-13,1.83854,2.80064e-15,1.36814e-20,3.21236e-15,2.30614,2.04365,2.66451
2020-12-14,1.83657,2.59032e-15,1.21451e-20,2.98023e-15,2.30746,2.04387,2.67815
2020-12-15,1.81562,2.25444e-15,9.89642e-21,2.55826e-15,2.28235,2.01976,2.69945
2020-12-16,1.98299,2.13881e-15,8.96883e-21,2.39912e-15,2.50096,2.21758,2.96473
2020-12-17,1.98126,2.10353e-15,7.55839e-21,2.34811e-15,2.52874,2.2389,3.16784
2020-12-18,2.01938,2.03196e-15,7.15215e-21,2.21986e-15,2.58923,2.2893,3.21094
2020-12-19,2.05034,1.8258e-15,6.06852e-21,2.01778e-15,2.6463,2.33274,3.31019
2020-12-20,2.02951,1.64363e-15,5.08063e-21,1.83154e-15,2.62434,2.31524,3.25932
2020-12-21,1.90607,1.4301e-15,4.16414e-21,1.59865e-15,2.4526,2.16489,3.15707
2020-12-22,1.93645,1.29007e-15,3.41554e-21,1.44614e-15,2.51478,2.20481,3.30868
2020-12-23,1.29463,7.82215e-16,2.1492e-21,8.66279e-16,2.17287,1.8648,3.22836
2020-12-24,1.51749,7.10621e-16,2.11689e-21,7.88145e-16,2.37279,2.06899,3.29735
2020-12-25,1.73315,7.68297e-16,2.00393e-21,8.46386e-16,2.45758,2.12636,3.43398
2020-12-26,1.695,7.44174e-16,1.90317e-21,7.9929e-16,2.46575,2.1149,3.68145
2020-12-27,1.71711,6.70428e-16,1.64255e-21,7.46179e-16,2.51051,2.15593,3.65203
2020-12-28,1.74629,5.67477e-16,1.48748e-21,6.24314e-16,2.61156,2.22135,3.76288
2020-12-29,1.71277,4.62651e-16,1.1906e-21,5.23113e-16,2.61261,2.20429,3.80535
2020-12-30,1.6077,3.84635e-16,9.85697e-22,4.46398e-16,2.61204,2.19019,4.01247
2020-12-31,1.5929,3.54884e-16,8.57639e-22,4.08011e-16,2.57601,2.17376,4.01915
2021-01-01,1.57731,3.17953e-16,7.29967e-22,3.70844e-16,2.58733,2.18401,4.07585
2021-01-02,1.63533,2.98792e-16,6.509e-22,3.38203e-16,2.67232,2.25787,4.47141
2021-01-03,1.82017,2.96737e-16,6.07715e-22,3.25492e-16,2.99782,2.52987,4.5856
2021-01-04,1.85506,2.50743e-16,5.01519e-22,2.78025e-16,3.05953,2.58486,4.44507
2021-01-05,1.95728,2.32121e-16,4.34637e-22,2.60855e-16,3.23871,2.72754,4.71754
2021-01-06,2.6414,2.89388e-16,4.8423e-22,3.25565e-16,3.85266,3.17713,5.10937
2021-01-07,2.60584,2.8742e-16,5.11416e-22,3.15373e-16,3.82981,3.20895,5.47941
2021-01-08,2.56368,2.58766e-16,4.19694e-22,2.90197e-16,3.774,3.16789,5.63928
2021-01-09,2.82367,2.48319e-16,3.83956e-22,2.61349e-16,4.05,3.40106,5.57055
2021-01-10,2.78159,2.29046e-16,3.46421e-22,2.3935e-16,3.87143,3.25986,5.30123
2021-01-11,2.49348,1.72175e-16,2.55117e-22,1.83191e-16,3.4421,2.89433,4.91971
2021-01-12,2.47095,1.61663e-16,2.2962e-22,1.76465e-16,3.41578,2.86394,4.73167
2021-01-13,2.76849,1.68905e-16,2.3284e-22,1.81983e-16,3.76311,3.17309,5.19303
2021-01-14,3.07589,1.66011e-16,2.31376e-22,1.77162e-16,3.99424,3.38583,5.43942
2021-01-15,3.05615,1.55129e-16,2.18386e-22,1.63606e-16,3.8514,3.26337,5.1056
2021-01-16,3.3943,1.72909e-16,2.05176e-22,1.86588e-16,4.08289,3.44673,5.00177
2021-01-17,3.41333,1.68387e-16,1.82475e-22,1.84482e-16,4.20724,3.53658,4.97865
2021-01-18,3.38974,1.52378e-16,1.6335e-22,1.68355e-16,4.21745,3.5654,5.09018
2021-01-19,3.37423,1.32552e-16,1.33901e-22,1.4587e-16,4.17612,3.53438,4.98739
2021-01-20,3.4105,1.27958e-16,1.24143e-22,1.3929e-16,4.24413,3.58234,4.92857
2021-01-21,2.93424,1.02901e-16,9.79634e-23,1.11102e-16,3.63526,3.08251,4.28685
2021-01-22,3.18694,1.03993e-16,9.28045e-23,1.17958e-16,3.94719,3.33117,4.57797
2021-01-23,3.28492,1.01098e-16,8.28587e-23,1.09531e-16,4.04951,3.39188,4.45747
2021-01-24,3.31348,9.46549e-17,7.44314e-23,1.0372e-16,4.12035,3.45495,4.48275
2021-01-25,3.21336,8.45008e-17,6.32634e-23,9.28889e-17,3.98363,3.35557,4.48196
2021-01-26,3.20717,7.8348e-17,5.59845e-23,8.67515e-17,3.98724,3.3563,4.51164
2021-01-27,2.96307,6.65259e-17,4.62277e-23,7.45963e-17,3.64499,3.07704,4.2196
2021-01-28,3.23327,6.77448e-17,4.4517e-23,7.5907e-17,4.01851,3.36995,4.63629
2021-01-29,3.18403,6.35836e-17,3.57604e-23,7.31028e-17,4.06978,3.43432,4.75959
2021-01-30,3.88157,6.63573e-17,3.44131e-23,7.56695e-17,4.38113,3.69898,4.76108
2021-01-31,3.81772,6.34807e-17,3.0051e-23,7.04789e-17,4.27695,3.61275,4.59851
2021-02-01,2.94626,4.21768e-17,1.88912e-23,4.60398e-17,4.39122,3.72569,4.65873
2021-02-02,2.96489,4.08811e-17,1.70989e-23,4.5511e-17,4.58405,3.89362,4.92829
2021-02-03,3.22456,4.21393e-17,1.57775e-23,4.71616e-17,4.91136,4.17228,5.22741
2021-02-04,3.26511,4.20383e-17,1.5336e-23,4.58764e-17,4.82197,4.11119,5.13262
2021-02-05,3.50978,3.95648e-17,1.39547e-23,4.39502e-17,5.28339,4.48226,5.32071
2021-02-06,3.50251,3.71184e-17,1.13051e-23,4.1848e-17,5.45155,4.59744,5.44531
2021-02-07,3.55119,3.31732e-17,9.67681e-24,3.6606e-17,5.35324,4.50482,5.39094
2021-02-08,3.86512,3.38651e-17,9.15865e-24,3.76082e-17,5.86241,4.94197,6.44412
2021-02-09,4.70059,3.49036e-17,8.14983e-24,3.79987e-17,6.31816,5.27896,6.45045
2021-02-10,5.48397,3.44095e-17,7.71421e-24,3.80522e-17,6.80667,5.54288,6.22634
2021-02-11,5.33366,3.06195e-17,6.63371e-24,3.55002e-17,6.9811,5.75186,6.66571
2021-02-12,5.58956,2.98243e-17,6.29961e-24,3.48535e-17,7.51791,6.22694,6.57095
2021-02-13,5.85847,2.82067e-17,6.14233e-24,3.41119e-17,7.77603,6.50255,6.55235
2021-02-14,5.86132,2.61638e-17,4.84204e-24,3.19333e-17,7.59063,6.34939,6.75023
2021-02-15,5.59385,2.54752e-17,4.29686e-24,3.07449e-17,7.46716,6.242,6.65759
2021-02-16,5.62486,2.41798e-17,3.94003e-24,2.94422e-17,7.49917,6.25496,6.82745
2021-02-17,6.14628,2.32916e-17,3.70808e-24,2.8864e-17,8.10802,6.65971,7.24241
2021-02-18,6.73276,2.20909e-17,3.41297e-24,2.656e-17,8.37516,6.75452,7.16361
2021-02-19,10.0618,2.05146e-17,3.80735e-24,2.72154e-17,10.001,7.46106,7.76855
2021-02-20,9.02281,1.60001e-17,2.92727e-24,2.1224e-17,9.39229,7.27361,7.75954
2021-02-21,9.31727,1.46106e-17,2.59647e-24,2.01417e-17,9.89526,7.51939,7.97734
2021-02-22,9.07725,1.27615e-17,1.90909e-24,1.70532e-17,9.26343,7.1003,7.51587
2021-02-23,8.16337,1.04536e-17,1.4772e-24,1.37164e-17,8.02484,6.12663,6.79376
2021-02-24,8.22484,9.7576e-18,1.396e-24,1.2932e-17,8.44076,6.35167,6.90287
2021-02-25,7.65172,7.67669e-18,1.13213e-24,1.04533e-17,7.98205,5.98179,6.54123
2021-02-26,7.88787,7.84533e-18,1.05162e-24,1.03542e-17,8.0285,5.99586,6.4305
2021-02-27,8.44053,6.92944e-18,9.00505e-25,9.28435e-18,8.28926,6.18111,6.40682
2021-02-28,8.19744,5.94529e-18,8.16821e-25,8.16825e-18,7.98905,5.95285,6.27192
2021-03-01,9.03239,5.55475e-18,7.33234e-25,7.81074e-18,8.62529,6.43416,6.89048
2021-03-02,8.80247,4.71138e-18,6.4097e-25,6.55984e-18,8.47781,6.32546,6.73118
2021-03-03,8.83813,4.53202e-18,5.97651e-25,6.15679e-18,8.72284,6.50563,6.99641
2021-03-04,8.7975,3.91644e-18,4.90909e-25,5.31801e-18,8.4587,6.30508,6.72193
2021-03-05,8.67288,3.87147e-18,4.18807e-25,5.02144e-18,8.36614,6.24327,6.7744
2021-03-06,8.70948,3.48399e-18,3.67196e-25,4.5699e-18,8.48454,6.3253,6.79254
2021-03-07,8.83881,3.18023e-18,3.19061e-25,4.12125e-18,8.75658,6.52479,7.08289
2021-03-08,9.17881,2.90218e-18,2.79962e-25,3.76133e-18,9.15533,6.80431,7.27791
2021-03-09,9.76834,2.68261e-18,2.56157e-25,3.52314e-18,9.58697,7.1394,7.6266
2021-03-10,9.30124,2.4418e-18,2.1406e-25,3.20194e-18,9.26416,6.8974,7.76099
2021-03-11,9.29178,2.30391e-18,1.94554e-25,2.97312e-18,9.32364,6.93319,8.028
2021-03-12,9.13038,2.03278e-18,1.56113e-25,2.62671e-18,9.0638,6.72732,7.95137
2021-03-13,9.49641,2.02798e-18,1.35679e-25,2.64753e-18,9.68343,7.19049,8.50257
2021-03-14,9.11941,1.83938e-18,1.14571e-25,2.37369e-18,9.21823,6.84785,8.19407
2021-03-15,8.75381,1.6405e-18,9.62294e-26,2.13261e-18,8.88256,6.60411,7.72674
2021-03-16,8.87258,1.5593e-18,8.59424e-26,2.04062e-18,9.23831,6.90598,7.90677
2021-03-17,9.10145,1.41645e-18,7.58268e-26,1.90622e-18,9.55533,7.1526,8.18638
2021-03-18,8.7192,1.19078e-18,5.74084e-26,1.62006e-18,9.28398,6.94689,8.01062
2021-03-19,8.81263,1.14091e-18,5.20976e-26,1.53001e-18,9.44444,7.07615,8.06368
2021-03-20,9.049,1.03523e-18,4.57675e-26,1.39057e-18,9.53227,7.13208,8.07372
2021-03-21,8.84868,9.47298e-19,3.88384e-26,1.24107e-18,9.36742,7.00934,7.96941
2021-03-22,8.55254,8.17068e-19,3.22126e-26,1.06509e-18,9.01252,6.73527,7.51525
2021-03-23,8.61578,7.67353e-19,2.96794e-26,1.00004e-18,8.972,6.70384,7.55105
2021-03-24,8.27599,6.68877e-19,2.31459e-26,8.86352e-19,8.37487,6.26321,7.26796
2021-03-25,8.2468,6.15308e-19,1.94613e-26,8.14861e-19,8.36132,6.25523,7.12764
2021-03-26,8.73929,6.18421e-19,1.8573e-26,7.89836e-19,9.10273,6.81438,7.6462
2021-03-27,8.67708,5.55645e-19,1.63185e-26,7.09647e-19,9.08182,6.79267,7.75619
2021-03-28,8.63328,5.10954e-19,1.44168e-26,6.48847e-19,9.04534,6.76571,7.7507
2021-03-29,8.82699,4.65901e-19,1.27339e-26,5.97953e-19,9.40803,7.0354,8.00886
2021-03-30,9.13094,4.29711e-19,1.08603e-26,5.40603e-19,9.58064,7.14976,8.16325
2021-03-31,8.98529,4.00172e-19,9.50837e-27,4.98285e-19,9.82575,7.33759,8.16241
2021-04-01,9.29486,3.15677e-19,6.95883e-27,4.06144e-19,9.93742,7.43357,8.15962
2021-04-02,9.34945,2.69567e-19,5.51872e-27,3.49302e-19,10.2098,7.63296,8.19152
2021-04-03,9.1842,2.42121e-19,4.56692e-27,3.09046e-19,9.77503,7.31187,7.92777
2021-04-04,9.25148,2.24822e-19,4.13974e-27,3.01578e-19,10.2699,7.68303,8.08758
2021-04-05,10.6731,2.08444e-19,3.44653e-27,2.82606e-19,10.9486,8.11586,8.21653
2021-04-06,11.846,1.74523e-19,2.95009e-27,2.57495e-19,11.2643,8.25045,8.05828
2021-04-07,11.5625,1.52081e-19,2.42373e-27,2.16669e-19,10.6547,7.92892,7.77513
2021-04-08,13.5675,1.56162e-19,2.47398e-27,2.24732e-19,11.4783,8.49077,8.07029
2021-04-09,12.706,1.44589e-19,2.42932e-27,2.22035e-19,11.6207,8.62414,8.07932
2021-04-10,14.8633,1.48137e-19,2.27297e-27,2.31233e-19,12.4534,9.06557,8.30535
2021-04-11,14.7728,1.3093e-19,2.02882e-27,1.94609e-19,12.6069,9.18636,8.33777
2021-04-12,17.4434,1.32257e-19,1.84562e-27,1.90479e-19,13.1091,9.46564,8.31798
2021-04-13,17.9352,1.19022e-19,1.62622e-27,1.7468e-19,13.8505,9.85683,8.8342
2021-04-14,17.548,1.08683e-19,1.47206e-27,1.59496e-19,13.9701,9.9271,8.74868
2021-04-15,17.7828,1.04352e-19,1.35207e-27,1.57736e-19,14.1127,10.1403,8.77653
2021-04-16,21.8277,1.00072e-19,1.38085e-27,1.53767e-19,14.0277,10.287,8.52292
2021-04-17,17.2436,7.95635e-20,1.12206e-27,1.22633e-19,13.5775,9.95434,8.33836
2021-04-18,16.0563,6.55474e-20,8.98657e-28,1.04478e-19,12.4316,9.11068,7.80245
2021-04-19,15.0285,5.99752e-20,7.35801e-28,9.67826e-20,11.88,8.70289,7.73063
2021-04-20,15.451,6.27696e-20,7.71778e-28,1.01566e-19,12.526,9.10768,7.84066
2021-04-21,14.6026,5.80386e-20,6.54335e-28,9.10351e-20,12.0347,8.79932,7.47418
2021-04-22,13.8746,5.05306e-20,5.85927e-28,8.01994e-20,11.3381,8.33846,7.18284
2021-04-23,13.2303,4.76572e-20,5.04352e-28,7.3715e-20,11.2525,8.24121,7.10422
2021-04-24,12.1846,4.36469e-20,4.37653e-28,6.87933e-20,10.4359,7.66333,6.95452
2021-04-25,11.9187,3.78582e-20,3.99637e-28,6.04236e-20,10.5032,7.71722,6.81819
2021-04-26,13.9319,3.79171e-20,4.06518e-28,6.00202e-20,12.1226,8.85566,7.50389
2021-04-27,14.1341,3.63692e-20,3.81399e-28,5.66832e-20,12.6747,9.2577,7.64432
2021-04-28,13.8211,3.63438e-20,3.33026e-28,5.61688e-20,12.6943,9.31163,7.62129
2021-04-29,13.342,3.2944e-20,3.00933e-28,5.11219e-20,12.8903,9.41061,7.44187
2021-04-30,13.6438,2.97772e-20,2.85026e-28,4.7065e-20,13.6578,9.90966,8.01705
2021-05-01,14.6801,2.81019e-20,2.71344e-28,4.51456e-20,13.8941,10.0794,8.03179
2021-05-02,13.9531,2.46652e-20,2.22601e-28,4.03248e-20,13.5491,9.83104,7.86196
2021-05-03,15.0496,2.29641e-20,2.04633e-28,3.77189e-20,14.2218,10.2666,7.94411
2021-05-04,17.9625,2.01228e-20,1.6758e-28,3.38444e-20,13.5698,9.68415,7.39254
2021-05-05,20.9702,2.01403e-20,1.64787e-28,3.07042e-20,15.3963,10.9593,7.98118
2021-05-06,21.0873,2.06794e-20,1.48117e-28,3.04271e-20,15.3953,11.0635,7.83632
2021-05-07,22.1973,2.02098e-20,1.4333e-28,2.96572e-20,15.7351,11.2191,7.96432
2021-05-08,23.1052,1.75509e-20,1.28394e-28,2.50576e-20,15.6218,11.1844,8.17933
2021-05-09,20.4966,1.6814e-20,1.09229e-28,2.34187e-20,15.4165,11.1214,8.093
2021-05-10,19.6044,1.44823e-20,9.65293e-29,2.1042e-20,13.9365,10.0724,7.75607
2021-05-11,20.0254,1.62689e-20,9.76798e-29,2.35082e-20,14.8254,10.7063,7.87473
2021-05-12,17.7615,1.24968e-20,7.59294e-29,1.80593e-20,12.7495,9.18453,6.89665
2021-05-13,20.2527,1.211e-20,7.0576e-29,1.75535e-20,13.6385,9.75156,6.90216
2021-05-14,22.4738,1.20897e-20,6.79508e-29,1.75498e-20,14.3874,10.2065,6.92584
2021-05-15,20.5391,9.77546e-21,5.57669e-29,1.41167e-20,13.8535,9.8214,6.49807
2021-05-16,19.9469,8.44629e-21,4.68335e-29,1.2138e-20,14.0223,9.95359,6.452
2021-05-17,19.5354,7.46729e-21,3.85328e-29,1.03299e-20,13.0617,9.30285,6.04994
2021-05-18,18.9716,6.69178e-21,3.53036e-29,9.32152e-21,13.1427,9.37257,5.9543
2021-05-19,16.019,4.06779e-21,2.5768e-29,6.60611e-21,9.18843,6.53787,5.09836
2021-05-20,17.9385,4.0881e-21,2.59082e-29,6.82376e-21,10.7019,7.58649,5.63148
2021-05-21,15.6431,3.83161e-21,2.38318e-29,6.37318e-21,9.40642,6.66556,5.17644
2021-05-22,15.1315,3.39995e-21,2.21005e-29,5.54384e-21,8.89997,6.30453,5.20392
2021-05-23,12.169,2.77816e-21,1.78522e-29,4.44679e-21,7.84635,5.51104,4.81561
2021-05-24,14.9982,3.12361e-21,2.00516e-29,4.97903e-21,9.53575,6.73817,5.39104
2021-05-25,14.4912,2.85085e-21,1.70616e-29,4.54011e-21,9.48458,6.7205,5.32551
2021-05-26,16.7967,3.06155e-21,1.66811e-29,4.77319e-21,10.4057,7.44236,5.45296
2021-05-27,15.2453,2.86702e-21,1.62373e-29,4.41605e-21,9.80846,7.00182,5.35404
2021-05-28,13.6493,2.25255e-21,1.35038e-29,3.55087e-21,8.92861,6.37117,4.95571
2021-05-29,12.7823,1.94344e-21,1.2108e-29,3.10232e-21,8.45286,6.03433,4.80865
2021-05-30,13.2567,1.74627e-21,1.06854e-29,2.888e-21,8.87782,6.31322,4.95263
2021-05-31,14.283,1.5906e-21,9.59068e-30,2.63558e-21,9.65799,6.83368,5.1767
2021-06-01,13.9733,1.48563e-21,8.27136e-30,2.33512e-21,9.6083,6.79482,5.09879
2021-06-02,15.1977,1.42437e-21,7.40803e-30,2.22998e-21,10.0766,7.10594,5.22046
2021-06-03,15.4068,1.31154e-21,6.72949e-30,2.08216e-21,10.3513,7.30999,5.45364
2021-06-04,14.9187,1.17014e-21,5.5111e-30,1.85381e-21,9.57633,6.76046,5.11767
2021-06-05,14.592,9.97442e-22,4.79327e-30,1.60707e-21,9.27216,6.5381,4.93483
2021-06-06,14.5673,9.52306e-22,4.3442e-30,1.55091e-21,9.42291,6.64828,4.97417
2021-06-07,14.0793,8.0033e-22,3.50822e-30,1.26927e-21,8.63286,6.09283,4.66242
2021-06-08,14.1478,7.42329e-22,3.19137e-30,1.20973e-21,8.54274,6.03089,4.63852
2021-06-09,14.8083,6.80706e-22,2.91335e-30,1.08699e-21,9.05792,6.392,5.19536
2021-06-10,14.3955,6.04188e-22,2.38984e-30,9.74699e-22,8.58689,6.05276,5.09637
2021-06-11,14.0855,5.24275e-22,2.08155e-30,8.56592e-22,8.28197,5.82953,5.18757
2021-06-12,13.9956,5.02756e-22,1.94072e-30,8.1915e-22,8.22733,5.80279,4.93941
2021-06-13,14.748,4.76565e-22,1.74777e-30,7.87948e-22,8.76166,6.18098,5.42221
2021-06-14,15.2139,4.55146e-22,1.50419e-30,7.53908e-22,9.10398,6.41524,5.63005
2021-06-15,14.39,4.06007e-22,1.31857e-30,6.78929e-22,8.94366,6.30969,5.57832
2021-06-16,14.1322,3.49175e-22,1.06775e-30,5.89768e-22,8.47465,5.97472,5.32889
2021-06-17,13.9409,3.25154e-22,9.65274e-31,5.48133e-22,8.48362,5.98418,5.29331
2021-06-18,13.6486,2.85752e-22,8.00007e-31,4.81723e-22,8.02078,5.65419,4.97744
2021-06-19,13.4867,2.60647e-22,6.92249e-31,4.39594e-22,7.80201,5.49766,4.93073
2021-06-20,13.3236,2.34717e-22,6.03356e-31,4.03229e-22,7.91487,5.57941,4.94691
2021-06-21,13.3856,1.79177e-22,4.66797e-31,3.23634e-22,6.23995,4.38475,4.3923
2021-06-22,14.1493,1.49165e-22,3.73236e-31,2.76099e-22,6.09623,4.27598,4.51745
2021-06-23,15.2717,1.46408e-22,3.60344e-31,2.72174e-22,6.71506,4.7264,4.67983
2021-06-24,15.5926,1.50462e-22,3.34049e-31,2.73376e-22,7.06137,4.97261,4.8167
2021-06-25,14.5732,1.22243e-22,2.64392e-31,2.16738e-22,6.37788,4.48832,4.3889
2021-06-26,14.4588,1.18294e-22,2.48239e-31,2.13411e-22,6.47548,4.55836,4.48606
2021-06-27,14.543,1.03748e-22,2.19956e-31,1.89674e-22,6.84947,4.81507,4.82188
2021-06-28,14.5633,9.34438e-23,1.92764e-31,1.70471e-22,6.90764,4.86287,4.79333
2021-06-29,16.6261,8.93664e-23,1.80001e-31,1.64105e-22,7.37724,5.20853,4.99021
2021-06-30,16.7598,7.88453e-23,1.66504e-31,1.45236e-22,7.39425,5.22367,4.86977
2021-07-01,15.6739,6.88022e-23,1.35257e-31,1.24416e-22,6.94225,4.90428,4.65573
2021-07-02,15.7492,6.28267e-23,1.21259e-31,1.11531e-22,7.03834,4.97142,4.6949
2021-07-03,15.8118,5.69061e-23,1.07692e-31,1.00401e-22,7.19115,5.07932,4.81754
2021-07-04,15.8993,5.15766e-23,9.65715e-32,9.12725e-23,7.35316,5.19247,4.90333
2021-07-05,15.5763,4.71668e-23,8.46183e-32,8.31031e-23,7.02006,4.95624,4.6815
2021-07-06,15.73,4.28205e-23,7.5719e-32,7.80522e-23,7.26398,5.12757,4.75513
2021-07-07,15.8836,3.84459e-23,6.61277e-32,7.12746e-23,7.28949,5.14152,4.7054
2021-07-08,15.5036,3.24316e-23,5.52554e-32,5.91034e-23,6.79748,4.79467,4.56833
2021-07-09,15.5201,2.9467e-23,4.69336e-32,5.36706e-23,6.92684,4.8876,4.69897
2021-07-10,15.3271,2.74472e-23,3.97864e-32,5.05319e-23,6.78255,4.78339,4.65548
2021-07-11,15.4057,2.48017e-23,3.49875e-32,4.63638e-23,6.89203,4.85994,4.76055
2021-07-12,15.1393,2.1371e-23,2.94815e-32,3.98693e-23,6.65261,4.68907,4.59764
