,EW-5 (20% each),IVW-5 (causal 90d),SharpeTilt-5 (causal),MinVar-5 (causal 120d),EW-3fam (B3/M10/CT),EW-3fam (A2/M10/CT),IVW-3fam (B3/M10/CT),[OVERFIT] full-sample maxSharpe
2023-06-09,0.03760474911538976,0.028033307429327397,0.03321949230022429,0.01277320953318454,0.02343529862469137,0.040257441581229986,0.020956278977508423,0.021569391655307253
2023-06-10,0.12525681470751837,0.09522980212124149,0.17234817713012082,0.03628638183110949,0.12786503358656953,0.1494626018788298,0.08900461943150181,0.15165184964096207
2023-06-11,-0.004445935818591279,-0.005128538846877014,-0.008913477270997104,-0.0008279075858068749,-0.009839065288648316,-0.008034918466352561,-0.007233599506750129,-0.008201328320682348
2023-06-12,-0.00031863969302942303,-0.0015621182178642767,-0.0024085893417946664,0.000187985228161713,-0.004187593241962367,-0.0024719763850250855,-0.0032565949190417934,-0.0022055012962098894
2023-06-13,-0.020167566574222508,-0.013498391263776898,-0.009079820417195171,-0.00429635030604367,-0.0035373382410727842,-0.017749562129936333,-0.0058885363123496156,0.0007490950683494123
2023-06-14,0.013951800862872184,0.011107547069984859,0.005265362217491065,0.004352587801389727,0.0044594433290902034,0.009364671448931734,0.006987488166572572,-0.002652909079963954
2023-06-15,-0.018500076238516586,-0.013912188450537767,-0.016399222667181305,-0.0035945789390716743,-0.012243714488385366,-0.021279128257864936,-0.010564232112045172,-0.00967352833190492
2023-06-16,-0.022049120827676603,-0.014795326100719685,-0.014711793182541717,-0.004138689191050037,-0.007896761374636527,-0.021379556455273042,-0.008001727885761863,-0.005593000420615618
2023-06-17,-0.010910686401255802,-0.008038145872165132,-0.011042304513139537,-0.0024339086945344515,-0.007912428638495785,-0.007309672790233492,-0.006257969758064523,-0.007097819553782366
2023-06-18,0.0016182265911543904,0.002414164462721789,0.004249968765053351,0.0005182755938594501,0.005217378355720305,0.003719818124187261,0.003881336158641498,0.004099787573620358
2023-06-19,-0.006698893221095127,-0.0062067940063833,-0.010584803544226496,-0.0018358273777603006,-0.009874397435369041,-0.009442890161971437,-0.007228078740336527,-0.009414102138045659
2023-06-20,-0.016856025556597407,-0.01963547338503947,-0.01638853040696948,-0.004712198484846573,-0.023931053641733934,-0.022211846103059846,-0.022767075559957117,-0.00668611551542449
2023-06-21,0.004217456638263584,0.0014268731958935437,-0.00021660510711600569,0.004637072941917863,-0.004039809247287929,0.000983082404922339,-0.0021521057038629506,0.0002649366312437217
2023-06-22,-0.005727289622977208,-0.004360403078426106,-0.0079066534969255,-0.002571359384237647,-0.0057774162319498504,-0.008157886257922011,-0.0040692529030103685,-0.007837261012136196
2023-06-23,0.005968970001481013,0.004217744274447879,0.004465184504710718,0.003547172809040958,0.0023548541689864377,0.00548430330782726,0.0025264229748005827,0.003575941740434036
2023-06-24,-0.0006353005982244522,-0.0008466617906598532,0.0021117910105500795,-0.0014411508422579752,0.0012810072379561735,3.417659677982742e-05,-0.00022068962682898898,0.002711493660104707
2023-06-25,0.003595683280244544,0.0027337668212224792,0.006651656450269956,0.0010720045516822488,0.0050366473997806496,0.0058385894641535055,0.0030493927445939435,0.006890618573908533
2023-06-26,-0.004239410939028302,-0.003440248243235921,-0.004083068970162161,-0.0026732878684360604,-0.0031142064541598287,-0.0053547062618713,-0.0028611903884568596,-0.003726308207978756
2023-06-27,0.009195777860244732,0.006802430113038339,0.015355002424274298,0.0037112389558129847,0.011052471060665784,0.012247703231677025,0.006904726247473959,0.015860655730492834
2023-06-28,-0.014771977394774864,-0.011224891079930473,-0.012622756363818027,-0.011207771073851484,-0.007908650868522141,-0.01811222762611176,-0.007987158064851901,-0.012633525403884852
2023-06-29,0.0027555518203612153,0.002001777772724687,8.1746691346711e-05,0.002637014114056536,-0.0005437928962161308,0.002188230108221463,0.0006562563613000901,-0.00038278619826552545
2023-06-30,0.01925113276714121,0.01451061621116129,0.0057477781176775156,0.017984125463116833,0.0010503685795931693,0.010779057021676199,0.00690214846464784,0.002876667450680801
2023-07-01,-0.009188497736841229,-0.00664614896700027,-0.00957056422934134,-0.004225054124764892,-0.005873040008775384,-0.00949036376927929,-0.004337292848365706,-0.009352158577238662
2023-07-02,0.01088950409500411,0.008973114137994705,0.003067065157833481,0.0068658700445669895,-0.0017049224740874349,0.00498265651307092,0.0026445107580110486,-0.0015624344258333537
2023-07-03,-0.004685913148180424,-0.0033185205484703847,-0.003015421947584962,-0.0017353533258786834,-0.0008974198030555018,-0.0028221912321486917,-0.0011897921174673452,-0.0016416423317874127
2023-07-04,-0.00692039845029699,-0.006132809037089349,-0.0025769042226487563,-0.005566698314087894,0.0002482131844444858,-0.004515442326321153,-0.002597775076750653,-0.0003443879560935228
2023-07-05,-0.01100837039779175,-0.009224405596036406,-0.006164747788772763,-0.007701816740841081,-0.001682853771239582,-0.008893302200052262,-0.00437400777247418,-0.0036179275231940818
2023-07-06,-0.01030467460415175,-0.008357339691576184,-0.00649410027368718,-0.006599000115661586,-0.002279881656426583,-0.008522314977412676,-0.004066725726062662,-0.004371237930683066
2023-07-07,0.016615988479166458,0.013282761813376016,0.009813174349826983,0.010082917675752682,0.00291013826591489,0.012895382505624732,0.005978914911735386,0.005881190325150982
2023-07-08,0.004033282943244034,0.0032495595460077316,0.0015478160373338424,0.002396425050753388,-0.00020816468896740404,0.0022949009914675095,0.0010729646391891598,6.10648286892495e-05
2023-07-09,-0.004208508619117417,-0.003185379689719473,-0.0017843392179864308,-0.0020062231038787113,0.00011420601531135438,-0.0017171671252463384,-0.0009230829416236957,-0.00010273119590083165
2023-07-10,0.004591970821191479,0.00448570331504532,0.0010181431345965295,0.004487565203851857,-0.0007758186156353162,0.007033421275408119,0.0018588610137469132,6.994747215136998e-07
2023-07-11,0.006002703112423994,0.005103773387013946,0.0021525694407600864,0.0042646831507232,-0.00037871559972643703,0.0033979709361452487,0.0019125203022807005,-9.818793806205154e-07
2023-07-12,-0.007237724691290582,-0.00598998478105173,-0.002755393342331095,-0.004597383682458368,0.0003805666822042718,-0.006305515610573641,-0.0020780748551532677,-0.00043874349122603246
2023-07-13,0.11808325100585886,0.08888101166449326,0.07717402858233731,0.05735861763174189,0.026137462414889994,0.0954244860529391,0.03789874099391681,0.04984202708990837
2023-07-14,-0.04442017922550131,-0.030317985848168836,-0.026227549208943362,-0.010905523985321377,-0.0044694016179276375,-0.036306331593068675,-0.0070895942271520015,-0.011632377008387968
2023-07-15,0.017126209381342128,0.011301023040938211,0.011386452223169002,0.0036940603625837476,0.0032152622728804877,0.014496897644011218,0.0030538319578187496,0.0065167907282069155
2023-07-16,-0.016293851995121175,-0.01062419657377657,-0.015809108252108288,-0.0037603253800815267,-0.008608103906979839,-0.01686712034981278,-0.005173100603312492,-0.01406885168263174
2023-07-17,0.0035644494095425426,0.0021339660719782863,0.0016686418139267667,9.575219236404201e-05,-0.000219425841619504,0.002080121616519162,-3.752817726161343e-05,2.6335638855079587e-05
2023-07-18,-0.0174862037180099,-0.012509640130845521,-0.0074727354588042605,-0.005783738008563551,0.0010725104902724006,-0.012432979927428466,-0.002427956424561193,-0.00048178685593819526
2023-07-19,-0.004000548837473838,-0.0028045136215131467,-0.0005656565778400607,-0.0010166034173780085,0.0015232959001871549,-0.002313614373379119,9.126340819072707e-05,0.0016901523693812486
2023-07-20,-0.012436340062231032,-0.007364399783793548,-0.014705224491671845,-0.0014100268767520592,-0.009229359590342755,-0.014561451876046108,-0.004263173534158802,-0.014585056261790828
2023-07-21,-0.006768958530378922,-0.00516057126410414,-0.0008422156074959582,-0.002902902282047393,0.002494002091194316,-0.0035135588759874106,-0.00046284886048678894,0.0028287492092593965
2023-07-22,-0.011342241252774395,-0.007738913843454611,-0.00688743507258582,-0.003219007431542446,-0.0015725987839726185,-0.009256315855445316,-0.0021825546793713896,-0.0035155187098162063
2023-07-23,0.007357625650828942,0.004656826617217946,0.005357404023410899,0.001265383338414745,0.0018708730657458865,0.00670848246706195,0.0013418052755710182,0.003532248725436775
2023-07-24,-0.008788078479056287,-0.005491925186137214,-0.008370273803373275,-0.0015824287323043121,-0.004380966386995176,-0.009046503637067068,-0.002468108588242869,-0.007266660536714196
2023-07-25,0.01665850376417087,0.01311750131028482,0.01081508018408409,0.009704423538325827,0.0038429952110560685,0.012531468485822123,0.006230583199988949,0.007077445700649203
2023-07-26,-0.00888777131169386,-0.006701151053214514,-0.007189310658864795,-0.0045396773045192065,-0.003480922894540068,-0.007644827956360502,-0.003569002689599335,-0.005845184991354143
2023-07-27,-9.080335113943611e-05,2.0693981872705376e-06,-8.903730421746709e-05,0.0001595054913699734,-2.087613020586486e-05,-0.000434872538240181,7.017080042305883e-05,-9.37424730527094e-05
2023-07-28,-0.0008366298149111406,-0.0007136878943276681,-0.0012889389890583488,-0.0007662749236640379,-0.0010429203307125731,-0.0006020251211180194,-0.0007774959035989847,-0.0014995874267827022
2023-07-29,0.0008303174314076854,0.0009268212434516013,0.0003286054927838122,0.0013278673194857117,9.156615388804898e-05,-0.002141813562727342,0.0006864403968009788,-0.00019923545987876926
2023-07-30,0.0026252539751308074,0.0015000846063776894,0.003521787299536138,0.00015204387023571626,0.0023592654545751966,0.005117226267879389,0.000982594036145282,0.003959706759430976
2023-07-31,-0.0020848776170763264,-0.0013854601443400712,-0.002661488860851867,-0.0007090534489360945,-0.0018200221449056959,-0.0023312544419062053,-0.0010490657563057386,-0.0028078665226744614
2023-08-01,-0.0023240230900047677,-0.0017992297624354816,-0.004190614866574967,-0.0014187315934222258,-0.004294930250944258,-0.003937139105359347,-0.0024316147514923813,-0.0063887267045786515
2023-08-02,0.0022269459856787944,0.001157971154283533,0.002534019043525995,-3.3685929725128346e-05,0.0015592992174886457,0.0053873914126882265,0.0006407614444901018,0.0029195924374109845
2023-08-03,0.0030861782272203686,0.0022048484123485296,0.0023808217026455463,0.0017109373138960771,0.0008089727193634792,0.002421773858736839,0.0010914675904351051,0.0014579885928515063
2023-08-04,0.0017135670292516404,0.001080807059294,0.002162417515493581,0.00043931940897082376,0.0017532276381275603,0.0021574401978963513,0.0009305249040420677,0.00269261858412983
2023-08-05,-0.002175762620185026,-0.0013418491697686935,-0.0029251326294828304,-0.00044752577772131914,-0.002506569624432124,-0.0029130902915037006,-0.0012518200281137423,-0.0038203427102733055
2023-08-06,0.0027863200326327933,0.001552240440994126,0.004706261666727806,-1.1371664865939876e-05,0.0046970346789477055,0.004659237319149827,0.001970119141279431,0.007047316652100403
2023-08-07,-0.00041231624746019635,-0.00020670334809639102,-0.0008297285863095604,8.424609972503577e-05,-0.0009026934020139921,-0.0008184287194077867,-0.0003436753243550714,-0.0013396181977908843
2023-08-08,-0.00682205223773686,-0.004547181296252665,-0.007204164163638481,-0.0026059369483569985,-0.004807510893074691,-0.007230313764295647,-0.0031691567960992683,-0.007570274806557655
2023-08-09,-0.0018492499750690206,-0.0012256296034442444,-0.0019871320808325004,-0.0006876100334064743,-0.0013525059477131698,-0.001991575402226879,-0.0008708475920224365,-0.002128528464958815
2023-08-10,0.0011183371109228415,0.0008036117456724167,0.0008417906460127496,0.0006371380694418088,0.0002603138995817413,0.0008553563392541831,0.0003891860647528392,0.00048110810871544496
2023-08-11,0.0018451251326794043,0.0011889417008890707,0.0021771478761609853,0.0005669971018996435,0.0016497673779643511,0.002175485168010423,0.0009426519369832513,0.0025595052393809522
2023-08-12,-0.0007669229450248003,-0.0004777949607237267,-0.0010002681284676039,-0.0001769752874494449,-0.0008340133296532473,-0.000996684420996091,-0.00042860516293949705,-0.0012772893082151101
2023-08-13,0.0010050784559285297,0.0007440216128551026,0.0006308811763872475,0.0006489100521200912,3.936979661596416e-05,0.0006475263493435835,0.00030148198355229027,0.00015085790773945658
2023-08-14,0.0006081877635934365,0.00024261424584741566,0.0015809069283486247,-0.0003414993800930532,0.0018820470686046792,0.0015530494839869036,0.0006413614584662022,0.0027784544351971544
2023-08-15,0.019343090786012627,0.012320238426892824,0.019626116142289467,0.00587204279706985,0.012367553338592652,0.020292005472520868,0.007783389721200144,0.019760998507262192
2023-08-16,0.014765076014574014,0.01100898068827947,0.0092136222423113,0.009663774533749864,0.0005263835924960331,0.009317445158060671,0.004455048699096587,0.0021103389570548718
2023-08-17,0.07270325923185073,0.04985060845909392,0.06674170228463445,0.03216637162670385,0.03584273092514278,0.0676254512124931,0.02926004074519919,0.05824992592457557
2023-08-18,0.0018202979663737768,0.0011725196090179293,-0.0004417196270508125,0.000790772690164251,-0.002515019968570442,9.11723144994752e-05,-0.000717140660788456,-0.0032815859103755367
2023-08-19,-0.005774826524364081,-0.003788354139885857,-0.00466383609470125,-0.0019742534991502845,-0.0018531864947718575,-0.005110760940550937,-0.001657167931744621,-0.0032156721814577205
2023-08-20,-0.006798484283314386,-0.004619138269333078,-0.0053948322445105945,-0.002830051975060573,-0.0019877709171061335,-0.0061440459979298125,-0.0020919511422293246,-0.0035527360958991054
2023-08-21,0.005168268121560602,0.0035746871322717786,0.004087043096685152,0.0022960390279733052,0.001732932121425889,0.0025043930085748628,0.0017474140611350338,0.002662346066936111
2023-08-22,0.008405905209215888,0.006414609096419223,0.00656772366657928,0.005511434916672033,0.0026133396645982854,0.004156634179756776,0.0035414607598086476,0.004069776276261193
2023-08-23,-0.019142812724062222,-0.012827731240140024,-0.01404166000523077,-0.0075444476900277686,-0.003721207605076071,-0.016588968259395827,-0.0049137768696094295,-0.007420496490176384
2023-08-24,0.006476097896471137,0.005177849870788722,0.0023612063236145594,0.0052559657296994446,-0.002200748848416192,-0.0002392938284342844,0.001389651298142176,-0.002934603743453239
2023-08-25,0.003138230597773986,0.0020819110385696294,0.0021955467666446796,0.001133751694445459,0.0007539847174955299,-0.00010088353676945693,0.0008206102783116598,0.0009783772255216351
2023-08-26,-8.822265388939854e-05,-5.439745708172114e-05,-0.0005857435617173364,4.644595023947414e-05,-0.0008850741465261445,-0.0002909182455653554,-0.0003526529407845548,-0.0012103854886623114
2023-08-27,-0.00909371152412904,-0.00626102171059206,-0.010002339623625189,-0.0036807405478114807,-0.007320543233927368,-0.009021643347572574,-0.004718477262113857,-0.011020006170884765
2023-08-28,0.0014393354940069707,0.0006712924174248964,0.0021537201373408765,-0.00038956619609025795,0.0019687845485664816,0.00309630054998577,0.0006546485532308888,0.0030761934293157232
2023-08-29,-0.032242853507046976,-0.023960864174319967,-0.024251022579225845,-0.019606882932698407,-0.007850725483353076,-0.020582220516336253,-0.012003111959601784,-0.013509231500989548
2023-08-30,0.009822113678151972,0.006338201864635275,0.011907817937596193,0.0027684894083264697,0.00946914475497219,0.011908740367174353,0.00522147267286646,0.014386091637855189
2023-08-31,0.003092614977445209,0.002443634932047893,0.0010028312312505352,0.0024912458420948812,-0.0013683578979711117,0.0010613257009557454,0.0005131723560094758,-0.0016498473926135292
2023-09-01,-0.004367672499104902,-0.003048523083979505,-0.005123071472787341,-0.0020184314168053864,-0.00406737430328008,-0.005568754318181305,-0.0026250499787696686,-0.006326268457155304
2023-09-02,-0.00027974727786355904,-0.00043860663088870637,0.0017601205318870708,-0.0030997254138846347,0.007170329230653366,0.003990510278552317,0.0021976034142839893,0.01030098250077604
2023-09-03,0.0030664484986571475,0.0019115946851347332,0.004281559043271892,2.3010743787679276e-06,0.005034429263323581,0.004397278090290998,0.002348433355011538,0.007446792930098365
2023-09-04,-0.0018245298581625919,-0.0010915595850184872,-0.00281536662630866,0.00048495490694045053,-0.004109736220885335,-0.004115437722695428,-0.0017461798647611516,-0.0061423200532040685
2023-09-05,-0.002940753601824468,-0.0008535565755758915,-0.001036835952255478,3.864780103230992e-05,0.006511042795199527,0.0012071132429778521,0.0030510919348133996,0.008959372875436007
2023-09-06,0.002422838294507484,0.001436454676478051,0.002058514948311983,0.001197479479979907,-0.0009768323882805845,-0.00028010338367129355,-2.4537326562893418e-05,-0.001355385514614728
2023-09-07,-0.009712890485898039,-0.00623231265599796,-0.010210100668533775,-0.004035056433738006,-0.004215187567282386,-0.00805687320061008,-0.0034308322353972178,-0.0068648695727979315
2023-09-08,0.006790324374368203,0.004303194430093163,0.006792358421531052,0.0034323228632490792,0.00125246001351372,0.0042493033579773225,0.001728923998048342,0.002600480868786789
2023-09-09,0.007307384294600906,0.004740968798898031,0.009919532503826064,-0.00034120843327669774,0.012421588873869838,0.01214427802738751,0.005991017988982721,0.017626496224509066
2023-09-10,0.027994679150727717,0.01915498350813964,0.029573961438773923,0.006534487687853288,0.021682602657134165,0.0309102646703251,0.01481343178528452,0.027107377002935504
2023-09-11,0.05195343581077687,0.03571841005639444,0.055035685705094255,0.021156382789137413,0.032902913752829506,0.05339380228062176,0.02490386231058921,0.04671718979845125
2023-09-12,-0.028638462161378404,-0.020950842214579074,-0.02713087881413209,-0.016215962697323973,-0.009816013930239202,-0.02526288649440862,-0.012089020322332346,-0.012123033811781243
2023-09-13,-0.019469585304754802,-0.013952722329327632,-0.01844976490709277,-0.011363510902250478,-0.0052726169582458194,-0.014217226014717354,-0.007386091341556659,-0.006706967265265146
2023-09-14,-0.015267925075388614,-0.011311788819433745,-0.014461001345374288,-0.011100054385591772,-0.003396249731855379,-0.009307234592051005,-0.0059996809142529636,-0.00457356254383758
2023-09-15,-0.012827357940562431,-0.011835734616168115,-0.013099823496976104,-0.009024728218901422,-0.013347017382656345,-0.012456150752292467,-0.011804832049888523,-0.013288092626476573
2023-09-16,0.002891375091788645,0.0010739651391856054,0.004736344922172419,0.0010834845326197055,0.0030180921241821025,0.0027540050556438558,0.0007137901477924686,0.00748134735665982
2023-09-17,0.010876141867177282,0.00948247865181891,0.011607109800950081,0.007041600388814657,0.01111605694204277,0.009395465775635478,0.00925610616727324,0.012039574881682962
2023-09-18,-0.005335579372058555,-0.0058359764970862555,-0.002982208809210448,-0.004678140367173674,-0.0011799401242396984,-0.0007418039644457774,-0.004396758306868604,0.004343403725551806
2023-09-19,-0.009955068472298557,-0.0052060590047799315,-0.011502372344973748,-0.003970900418183974,-0.00315468823701693,-0.006428513832232108,-0.0016053044436614345,-0.008622884751682065
2023-09-20,-0.010525124984004477,-0.007269823743221155,-0.010660883015181142,-0.0025430478835893762,-0.007142434426694623,-0.011032955961249374,-0.005296924283102668,-0.008343438050591985
2023-09-21,-0.0012040699453521977,-0.0004023968795926434,-0.0018308650489511247,0.0017405744415072064,-0.0031475633369380403,-0.005731582491186389,-0.000956338727584271,-0.004821404896931755
2023-09-22,-0.0013227840909691506,-0.0013771142610994533,-0.0007774745747345437,-0.0014015579082565567,3.594152079206441e-05,1.5685770521237685e-05,-0.0008831508112385617,0.001172591544968889
2023-09-23,-0.0048439035011936344,-0.0051565440083698845,-0.0044678699288701945,-0.0035671480230817635,-0.005803462171484936,-0.0038124243285680656,-0.005578650174598647,-0.003968761017436794
2023-09-24,0.0012659174619764585,0.002601728369705637,0.000971987926636306,-0.001913987563909085,0.007780653098435261,0.0051779884040186585,0.005312919581451286,0.004788418027058516
2023-09-25,0.0017726355302307,0.0013626345457677755,0.0015354624486845834,0.00041278880048915107,0.001071203740862704,0.0020929593692239653,0.0010140222773436752,0.0007400328640109646
2023-09-26,0.006185808380374877,0.0050282022103312,0.006746327887254778,-0.0018032364012011883,0.01089235681909056,0.011066957226897803,0.006535654049957649,0.010677079076393885
2023-09-27,-0.0019662364021831415,0.0016503686693365531,-0.0058281898316311686,0.0010595107471222738,-0.0023580332968070015,-0.0029145092987358156,0.002269074060786856,-0.011871762284066755
2023-09-28,-0.0034025230261168302,-0.0019114780412102799,-0.004875470237474643,-0.002208699657258107,-0.0030961287575743566,-0.0029009633509732183,-0.0014820802172670717,-0.0067009989442719945
2023-09-29,-0.007318400055080366,-0.005665681965777447,-0.008074497932051485,-0.003802920153485245,-0.006728496688936883,-0.00733151428088772,-0.005097541038400983,-0.008541903332479773
2023-09-30,0.003188152671095057,0.0046024080406492284,0.0009114781633789125,0.004099857800363261,0.0018340714716377328,0.005139807204583693,0.004399138091848452,-0.0026763567907261906
2023-10-01,0.03073020675808809,0.024262328721037205,0.020230297209397605,0.021638590987709875,0.015049986626815004,0.033621413896991914,0.020285006177711278,0.012084435827586794
2023-10-02,-0.03066427455307285,-0.019466979366327266,-0.022153223357216374,-0.01621483401449627,-0.015009256890342854,-0.0273209939790284,-0.014761047325841202,-0.017415208385297292
2023-10-03,-0.0027106291235227437,-0.017607954209328886,-0.009359933658354304,-0.0009287773953583454,-0.010737061903865181,-0.008276492923271046,-0.02121047016325381,0.004983233659856273
2023-10-04,-0.01238996661097468,-0.011888038250696778,-0.010139015811619023,-0.006710254861486786,-0.007766449428859992,-0.01309965680120509,-0.010886932080995735,-0.004401472616428259
2023-10-05,-0.008015571306410955,0.001755561543823411,-0.002746451820564458,-0.004358357326061325,-2.4700851405616064e-05,-0.0041348522737439455,0.0047237971614462505,-0.0073663318943615426
2023-10-06,0.005105064520000707,-0.0029004252047193195,-0.0010958040127052083,0.0047147797810322,-0.0026691082740572195,-0.0002465668420388129,-0.00555262006353071,0.002589472369984546
2023-10-07,-0.01008506387110362,-0.006109090963756547,-0.004184603441846692,-0.007159086965934321,-0.0020165004370869275,-0.0071280952303438205,-0.003927683463758442,-0.0011642795876701236
2023-10-08,0.001658197168702856,0.002069300965696712,0.0049661058144540296,-0.0007787252167771076,0.0046152921406526866,0.0024252587085021745,0.002713762408534917,0.005848680913752908
2023-10-09,-0.007183233013219267,0.009333470566977992,0.002512817750357836,-0.007667415185190398,0.0048446517343810665,-0.0002826288316831303,0.013983522557955604,-0.0094965706406276
2023-10-10,-0.0002456486899907034,-0.003544689640615447,0.00011847282091535357,-0.0013001026125778255,-0.0004129771117713793,-0.0004200645906310897,-0.0040022774741667105,0.004107065349420711
2023-10-11,0.002944496564950899,0.0026405993062100894,-0.002230375338172171,0.004370381419468428,-0.0024993073821814285,0.0008996957010662291,0.001505780722627767,-0.006068616710330054
2023-10-12,0.004992271461926131,0.0006364260628896703,0.003065830300642276,0.003044789644147582,0.0018235528453988264,0.005290602546809688,-0.000557604718798265,0.005626466974510062
2023-10-13,-0.006371273785676764,-0.004388791183216517,-0.004183452438069466,-0.003529768635976085,-0.0027463450223872486,-0.0055531883124371505,-0.0033946485896328067,-0.002452377045498405
2023-10-14,-0.00039883524050954777,-0.0010227014541880834,-0.0004353431793119212,-0.0002631332130996343,-0.0004348293176009429,-0.0004885203778370998,-0.0011108380545028491,0.0004560831866881262
2023-10-15,-0.0011953115567456068,-0.0009025931826732146,0.0015388913981704002,-0.0018081590027106843,0.0017371947889227755,0.0005558144094909515,-0.00026883408266721175,0.0035786564669759817
2023-10-16,-0.02330488472246485,-0.01076441655390062,-0.009281186136618607,-0.015331314295159878,-0.003683426453155289,-0.01577842967055437,-0.005153349384634874,-0.0054326646602582684
2023-10-17,0.033681319170671145,0.022382471612400093,0.024361745473652534,0.01672875134742137,0.016543116444216563,0.029806477809756614,0.017496713569925743,0.017287210795853276
2023-10-18,0.005648626762000985,0.0019209619306132608,0.007888150926403083,0.0008247462875210781,0.0063155103401056345,0.00617566949682418,0.0015680565818648122,0.011522807911187599
2023-10-19,-0.002488482060238106,0.005058521916706782,0.0023013006853537794,0.00040388429116326003,0.004487582568166858,0.0003609716578439443,0.007455431062264549,-0.0005236122953055804
2023-10-20,0.0019257940564218314,0.0036773131012374904,0.006690213253299204,-0.003678027400239068,0.0055947695619685085,0.005790236837371651,0.004644985245389874,0.005397807892485628
2023-10-21,0.005405917643640421,-0.0007374827492207793,0.003495346681369305,0.0029735182840306524,0.0019963334187869126,0.005539470946297086,-0.002189538652837037,0.008024087269871912
2023-10-22,0.03824497876121559,0.019972300937029563,0.04178414753841397,0.011627621489811661,0.03215858619069255,0.043355982014227135,0.016411339596176668,0.05059874096173376
2023-10-23,0.0432561246972226,0.03458746358800998,0.009883949364214824,0.030605781654605008,-0.00012893123047383022,0.031633054189622443,0.02447567411320537,-0.021101621434252565
2023-10-24,-0.0052102157712062905,0.006804994456668401,0.010382972138617084,-0.004230345181603064,0.014170726444972788,0.003562915630247362,0.012435634893283412,0.011904117410885559
2023-10-25,0.024078624214499703,0.018090278415119995,0.013513950398172093,0.008240811785041303,0.0060881782723030495,0.030286652564424126,0.013700454786755606,0.0003427249247349018
2023-10-26,-0.0008155418989671448,-0.0016535866617925644,0.0024844452389679536,-0.0006168637185174027,0.0030708552506653383,0.004026678506632473,-0.0009599230740222291,0.007892704288807497
2023-10-27,-0.024240124256597304,-0.018184098490921598,-0.020149397871820365,-0.010813702856624832,-0.014562553291151106,-0.0240992204060479,-0.01537999356133215,-0.014428664764487916
2023-10-28,0.0022885150175369295,0.006482401925469624,0.00670567928228655,-0.00048538457320741003,0.00679405309983939,0.003076966121810253,0.007946174889033753,0.003618112659682565
2023-10-29,0.018995345865438145,0.011577473292336977,0.012897479247558378,0.009614463388308032,0.008272833508017937,0.01772333493143828,0.008415741325063241,0.009756730145489638
2023-10-30,0.03347735603678046,0.02194704664481582,0.02928184160560683,0.014534601201328278,0.021493164960586224,0.03445481672610592,0.01793465901305376,0.02704827847627456
2023-10-31,0.026645912052091724,0.004689057750814277,0.0067363371197578245,0.016249046163371205,-0.001770382357990002,0.015327142818289343,-0.004220759886525832,0.006772769280361178
2023-11-01,0.025389253747334965,0.02179030352475658,0.023765341705434446,0.011825584395019571,0.010872650209831487,0.026587560715638763,0.015466015314277512,-0.002805815979764836
2023-11-02,-0.020997289983585674,-0.017994067259187656,-0.020824774638738296,-0.01114340977775561,-0.011369192454716497,-0.02483530541296863,-0.01370990390937893,-0.004365182185045502
2023-11-03,0.005096627627824986,0.0018102583256731526,0.0053021369857440825,0.004243912771727815,-0.002918124351008494,0.005087043535607609,-0.0019584362023356335,0.0023038938872321385
2023-11-04,0.017100564118386556,0.013773197502605512,0.01638753410586385,0.008847706112071117,0.008930737464434426,0.016425087809109944,0.009832235066359055,0.006619926843467932
2023-11-05,0.03630614343018273,0.027946851934972677,0.03733273019153418,0.01650783852357406,0.023924089116277514,0.04145200735957685,0.021172889070378422,0.028987517558403994
2023-11-06,0.044681877916671144,0.03237631027938097,0.042698360354604364,0.026668491643405064,0.014797850933150516,0.03888304976393161,0.01777620189202539,0.019981858397200583
2023-11-07,-0.03155582639528191,-0.024026548559243088,-0.03151512192989015,-0.014533996633654872,-0.02006835866452555,-0.031540718047729684,-0.017488643859326625,-0.02556296018434898
2023-11-08,0.03615999084972644,0.0268811063927821,0.03459178300487928,0.018697359799695105,0.013557519350907725,0.033048940187377605,0.015795505321575466,0.01377216051815011
2023-11-09,0.03120518752581114,0.01897871018510399,0.030333846337483223,0.017836095077218495,0.009480258495032388,0.02315395719246383,0.00713726178853049,0.02942877002543427
2023-11-10,0.028009294125347275,0.01693156250920075,0.02638142251325136,0.008296293772354106,0.0006233879389670749,0.02456381266649388,0.003239249266846728,0.003028212518846314
2023-11-11,-0.0024201688708631944,-0.0018378866742365843,-0.000921040194079044,-0.0034842496370634233,0.0022787184326546017,0.0030968157399465113,0.0002045572895820023,0.0038324966671456503
2023-11-12,0.0011860856144868205,-0.001740370340291858,-0.003432980588801367,0.0015827716887803905,-0.02318007618514207,-0.011068941998477414,-0.011898940102680994,-0.03603381381962306
2023-11-13,-0.027010666249579533,-0.01905499384871134,-0.02588152983845837,-0.013249848463059722,-0.005285649387972169,-0.025222238832556393,-0.008358340594635834,-0.0059128275796779695
2023-11-14,0.003815852134695856,0.001038335464297142,0.005269146618474086,-0.003845481618574528,0.005882811397517954,0.007285148101354456,0.0009027021010813931,0.014016797398262022
2023-11-15,0.028995666809629485,0.02096944426979538,0.02711934518639354,0.016121213615652746,0.007611448016862791,0.02345569853700682,0.010328515426550552,0.009343222210272839
2023-11-16,-0.052150077507886784,-0.03878665786068126,-0.049399145634909825,-0.024919450290345917,-0.016960906330960902,-0.046451587340681326,-0.02110428167122,-0.01517145506907289
